source,product_id,name,brand,category,size_text,price_nis,unit_price_text,bulk_price_text,saving_text,badges,product_url,image_url,in_stock,raw_text,scraped_at
hahishook,3405,טישו רך דו שכבתי,,מומלצים,100 יח׳,7.7,,75.46 ל-10 יחידות (‎,,[],https://hahishook.com/product/%d7%98%d7%99%d7%a9%d7%95-%d7%9e%d7%9e%d7%97%d7%98%d7%95%d7%aa-%d7%a0%d7%99%d7%99%d7%a8-%d7%93%d7%95-%d7%a9%d7%9b%d7%91%d7%aa%d7%99%d7%95%d7%aa/,https://hahishook.com/wp-content/uploads/2023/06/0835811004431-324x324.jpg,True,"🤍 ‎9.05‎₪ חסכון איך חישבנו? ראו פה ‎92.04‎₪ חסכון איך חישבנו? ראו פה + כמות של טישו רך דו שכבתי – הוספה‎ לסל היססת פספסת מוצרים שהבאנו חד פעמית לאתר במחיר מיוחד בכמות גדולה. ככל שיהיה ביקוש נוכל לרכוש יותר ולהשיג מחירים שפויים יותר (לרוב מדובר במוצר שהמחיר שלו בשאר השנה מהספק גבוה, כך שלא משתלם ללקוחות שלנו) טישו רך דו שכבתי 5 חבילות. בכל חבילה 100 יח׳ ₪ 7.70 ‏1.54‏אג'/יח' ₪ 75.46 ל-10 יחידות (‎-2%)",2026-06-28T19:34:46.760222+00:00
hahishook,,טישו רך דו שכבתי,,מומלצים,,,,,,[],,,True,טישו רך דו שכבתי,2026-06-28T19:34:46.762238+00:00
hahishook,47564,"שמפו קמומיל לתינוק, ג'ונסון בייבי",,מומלצים,12 יחידות (‎-2%),12.4,,145.82 ל-12 יחידות (‎,,[],https://hahishook.com/product/%d7%92%d7%95%d7%a0%d7%a1%d7%95%d7%a0%d7%a1-%d7%91%d7%99%d7%99%d7%91%d7%99-%d7%a9%d7%9e%d7%a4%d7%95-%d7%a7%d7%9e%d7%95%d7%9e%d7%99%d7%9c/,https://hahishook.com/wp-content/uploads/2024/06/image015-3-324x324.png,True,"🤍 ‎8.58‎₪ חסכון איך חישבנו? ראו פה ‎105.94‎₪ חסכון איך חישבנו? ראו פה + כמות של שמפו קמומיל לתינוק, ג'ונסון בייבי – הוספה‎ לסל היססת פספסת מוצרים שהבאנו חד פעמית לאתר במחיר מיוחד בכמות גדולה. ככל שיהיה ביקוש נוכל לרכוש יותר ולהשיג מחירים שפויים יותר (לרוב מדובר במוצר שהמחיר שלו בשאר השנה מהספק גבוה, כך שלא משתלם ללקוחות שלנו) שמפו קמומיל לתינוק, ג'ונסון בייבי 750 מ""ל ₪ 12.40 ‏1.65‏₪ /100 מ""ל ₪ 145.82 ל-12 יחידות (‎-2%)",2026-06-28T19:34:46.776615+00:00
hahishook,,"שמפו קמומיל לתינוק, ג'ונסון בייבי",,מומלצים,,,,,,[],,,True,"שמפו קמומיל לתינוק, ג'ונסון בייבי",2026-06-28T19:34:46.776615+00:00
hahishook,636734,תערובת אגוזים טבעיים,,מומלצים,"300 גרם, טבעי",21.6,,254.02 ל-12 יחידות (‎,,[],https://hahishook.com/product/%d7%aa%d7%a2%d7%a8%d7%95%d7%91%d7%aa-%d7%90%d7%92%d7%95%d7%96%d7%99%d7%9d-%d7%98%d7%91%d7%a2%d7%99%d7%99%d7%9d/,https://hahishook.com/wp-content/uploads/2026/06/7290012173493-%D7%AA%D7%A2%D7%A8%D7%95%D7%91%D7%AA-%D7%90%D7%92%D7%95%D7%96%D7%99%D7%9D-300-%D7%92%D7%A8%D7%9D-324x324.jpg,True,"🤍 ‎8.3‎₪ חסכון איך חישבנו? ראו פה ‎104.78‎₪ חסכון איך חישבנו? ראו פה + כמות של תערובת אגוזים טבעיים – הוספה‎ לסל חדש תערובת אגוזים טבעיים 300 גרם, טבעי ₪ 21.60 ‏7.2‏₪ /100 ג' ₪ 254.02 ל-12 יחידות (‎-2%)",2026-06-28T19:34:46.787008+00:00
hahishook,,תערובת אגוזים טבעיים,,מומלצים,,,,,,[],,,True,תערובת אגוזים טבעיים,2026-06-28T19:34:46.787008+00:00
hahishook,46631,תה ירוק טהור,,מומלצים,12 יחידות (‎-2%),15.6,,183.46 ל-12 יחידות (‎,,[],https://hahishook.com/product/%d7%aa%d7%94-%d7%99%d7%a8%d7%95%d7%a7-%d7%98%d7%94%d7%95%d7%a8-100/,https://hahishook.com/wp-content/uploads/2024/06/IMG_5657-324x324.jpg,True,🤍 ‎8.3‎₪ חסכון איך חישבנו? ראו פה ‎103.34‎₪ חסכון איך חישבנו? ראו פה + כמות של תה ירוק טהור – הוספה‎ לסל תה ירוק טהור 100 שקיות ₪ 15.60 ‏7.8‏₪ /100 ג' ₪ 183.46 ל-12 יחידות (‎-2%),2026-06-28T19:34:46.797881+00:00
hahishook,,תה ירוק טהור,,מומלצים,,,,,,[],,,True,תה ירוק טהור,2026-06-28T19:34:46.797881+00:00
hahishook,133793,עגבניות מרוסקות במיץ Polpa שלישיה,,מומלצים,"3 יח׳, 400 גרם ליח׳",12.7,,99.57 ל-8 יחידות (‎,,[],https://hahishook.com/product/%d7%a2%d7%92%d7%91%d7%a0%d7%99%d7%95%d7%aa-%d7%9e%d7%a8%d7%95%d7%a1%d7%a7%d7%95%d7%aa-%d7%91%d7%9e%d7%99%d7%a5-polpa-%d7%a9%d7%9c%d7%99%d7%a9%d7%99%d7%94/,https://hahishook.com/wp-content/uploads/2025/01/d217bb_5f7249bd303145718d5fe2cc88dde545mv2-324x324.webp,True,"🤍 ‎8.14‎₪ חסכון איך חישבנו? ראו פה ‎67.15‎₪ חסכון איך חישבנו? ראו פה + כמות של עגבניות מרוסקות במיץ Polpa שלישיה – הוספה‎ לסל עגבניות מרוסקות במיץ Polpa שלישיה 3 יח׳, 400 גרם ליח׳ ₪ 12.70 ‏1.06‏₪ /100 מ""ל ₪ 99.57 ל-8 יחידות (‎-2%)",2026-06-28T19:34:46.803933+00:00
hahishook,,עגבניות מרוסקות במיץ Polpa שלישיה,,מומלצים,,,,,,[],,,True,עגבניות מרוסקות במיץ Polpa שלישיה,2026-06-28T19:34:46.805955+00:00
hahishook,428633,ספגטי חיטה מלאה,,מומלצים,"500 גרם, molisana",7.5,,132.30 ל-18 יחידות (‎,,[],https://hahishook.com/product/%d7%a4%d7%a1%d7%98%d7%94-%d7%a4%d7%a0%d7%94-%d7%9e%d7%9c%d7%90%d7%94/,https://hahishook.com/wp-content/uploads/2026/01/908733-324x324.png,True,"🤍 ‎7.93‎₪ חסכון איך חישבנו? ראו פה ‎145.44‎₪ חסכון איך חישבנו? ראו פה + כמות של ספגטי חיטה מלאה – הוספה‎ לסל ספגטי חיטה מלאה 500 גרם, molisana ₪ 7.50 ‏1.5‏₪ /100 ג' ₪ 132.30 ל-18 יחידות (‎-2%)",2026-06-28T19:34:46.812011+00:00
hahishook,,ספגטי חיטה מלאה,,מומלצים,,,,,,[],,,True,ספגטי חיטה מלאה,2026-06-28T19:34:46.812011+00:00
hahishook,19870,סירופ אגבה אורגני,,מומלצים,500 גרם,17.5,,205.80 ל-12 יחידות (‎,,[],https://hahishook.com/product/%d7%a1%d7%99%d7%a8%d7%95%d7%a4-%d7%90%d7%92%d7%91%d7%94-%d7%90%d7%95%d7%a8%d7%92%d7%a0%d7%99/,https://hahishook.com/wp-content/uploads/2023/12/%D7%A4%D7%A7%D7%A9%D7%95%D7%98-%D7%90%D7%92%D7%91%D7%94-%D7%90%D7%95%D7%A8%D7%92%D7%A0%D7%99-2-324x324.png,True,"🤍 ‎7.91‎₪ חסכון איך חישבנו? ראו פה ‎99.12‎₪ חסכון איך חישבנו? ראו פה + כמות של סירופ אגבה אורגני – הוספה‎ לסל היססת פספסת מוצרים שהבאנו חד פעמית לאתר במחיר מיוחד בכמות גדולה. ככל שיהיה ביקוש נוכל לרכוש יותר ולהשיג מחירים שפויים יותר (לרוב מדובר במוצר שהמחיר שלו בשאר השנה מהספק גבוה, כך שלא משתלם ללקוחות שלנו) סירופ אגבה אורגני בקבוק לחיץ, 500 גרם ₪ 17.50 ‏3.5‏₪ /100 ג' ₪ 205.80 ל-12 יחידות (‎-2%)",2026-06-28T19:34:46.820629+00:00
hahishook,,סירופ אגבה אורגני,,מומלצים,,,,,,[],,,True,סירופ אגבה אורגני,2026-06-28T19:34:46.822392+00:00
hahishook,112783,זיתים ירוקים טבעות,,מומלצים,560 גרם. 275 גרם לאחר סינון.,9.0,,105.84 ל-12 יחידות (‎,,[],https://hahishook.com/product/%d7%96%d7%99%d7%aa%d7%99%d7%9d-%d7%99%d7%a8%d7%95%d7%a7%d7%99%d7%9d-%d7%98%d7%91%d7%a2%d7%95%d7%aa/,https://hahishook.com/wp-content/uploads/2024/12/7290002057185-324x324.jpg,True,🤍 ‎7.7‎₪ חסכון איך חישבנו? ראו פה ‎94.56‎₪ חסכון איך חישבנו? ראו פה + כמות של זיתים ירוקים טבעות – הוספה‎ לסל זיתים ירוקים טבעות 560 גרם. 275 גרם לאחר סינון. ₪ 9.00 ‏3.27‏₪ /100 ג' ₪ 105.84 ל-12 יחידות (‎-2%),2026-06-28T19:34:46.828440+00:00
hahishook,,זיתים ירוקים טבעות,,מומלצים,,,,,,[],,,True,זיתים ירוקים טבעות,2026-06-28T19:34:46.828440+00:00
hahishook,190047,קמח כוסמין לבן,,מומלצים,10 יחידות (‎-2%),7.8,,76.44 ל-10 יחידות (‎,,[],https://hahishook.com/product/%d7%a7%d7%9e%d7%97-%d7%9b%d7%95%d7%a1%d7%9e%d7%99%d7%9f-%d7%9e%d7%9c%d7%90/,https://hahishook.com/wp-content/uploads/2025/04/20948f74cd474b8b1513b8efcad9f52f-1-324x324.png,True,"🤍 ‎7.17‎₪ חסכון איך חישבנו? ראו פה ‎73.26‎₪ חסכון איך חישבנו? ראו פה + כמות של קמח כוסמין לבן – הוספה‎ לסל קמח כוסמין לבן מנופה, 1 ק""ג ₪ 7.80 ‏0.78‏₪ /100 ג' ₪ 76.44 ל-10 יחידות (‎-2%)",2026-06-28T19:34:46.835060+00:00
hahishook,,קמח כוסמין לבן,,מומלצים,,,,,,[],,,True,קמח כוסמין לבן,2026-06-28T19:34:46.837082+00:00
hahishook,259944,קפה נמס,,מומלצים,200 גרם,19.0,,223.44 ל-12 יחידות (‎,,[],https://hahishook.com/product/%d7%a7%d7%a4%d7%94-%d7%a0%d7%9e%d7%a1-%d7%a7%d7%95%d7%a4%d7%a1%d7%aa-%d7%a4%d7%97/,https://hahishook.com/wp-content/uploads/2025/08/%D7%A0%D7%A1--324x324.jpg,True,"🤍 ‎7.12‎₪ חסכון איך חישבנו? ראו פה ‎90‎₪ חסכון איך חישבנו? ראו פה + כמות של קפה נמס – הוספה‎ לסל קפה נמס קופסת פח, 200 גרם ₪ 19.00 ‏9.5‏₪ /100 ג' ₪ 223.44 ל-12 יחידות (‎-2%)",2026-06-28T19:34:46.842335+00:00
hahishook,11447,שעועית מש,,מומלצים,500 גרם 4.3‏,4.3,,210.70 ל-50 יחידות (‎,,[],https://hahishook.com/product/%d7%a9%d7%a2%d7%95%d7%a2%d7%99%d7%aa-%d7%9e%d7%a9/,https://hahishook.com/wp-content/uploads/2023/11/snaks-nuts-yop_0005_%D7%A9%D7%A2%D7%95%D7%A2%D7%99%D7%AA-%D7%9E%D7%A9-e1720814150471-324x324.jpg,True,🤍 ‎7.03‎₪ חסכון איך חישבנו? ראו פה ‎355.8‎₪ חסכון איך חישבנו? ראו פה + כמות של שעועית מש – הוספת 500 ג' שעועית מש 500 גרם 4.3‏₪ ‏0.86‏₪ /100 ג' ₪ 210.70 ל-50 יחידות (‎-2%),2026-06-28T19:34:46.849386+00:00
hahishook,,שעועית מש,,מומלצים,,,,,,[],,,True,שעועית מש,2026-06-28T19:34:46.849386+00:00
hahishook,287897,דבש בבקבוק לחיץ,,מומלצים,"400 גרם, עין חרוד",17.3,,406.90 ל-24 יחידות (‎,,[],https://hahishook.com/product/%d7%93%d7%91%d7%a9-%d7%91%d7%91%d7%a7%d7%91%d7%95%d7%a7-%d7%9c%d7%97%d7%99%d7%a5/,https://hahishook.com/wp-content/uploads/2025/08/medium-324x324.webp,True,"🤍 ‎6.97‎₪ חסכון איך חישבנו? ראו פה ‎175.58‎₪ חסכון איך חישבנו? ראו פה + כמות של דבש בבקבוק לחיץ – הוספה‎ לסל היססת פספסת מוצרים שהבאנו חד פעמית לאתר במחיר מיוחד בכמות גדולה. ככל שיהיה ביקוש נוכל לרכוש יותר ולהשיג מחירים שפויים יותר (לרוב מדובר במוצר שהמחיר שלו בשאר השנה מהספק גבוה, כך שלא משתלם ללקוחות שלנו) דבש בבקבוק לחיץ 400 גרם, עין חרוד ₪ 17.30 ‏4.33‏₪ /100 ג' ₪ 406.90 ל-24 יחידות (‎-2%)",2026-06-28T19:34:46.857975+00:00
hahishook,,דבש בבקבוק לחיץ,,מומלצים,,,,,,[],,,True,דבש בבקבוק לחיץ,2026-06-28T19:34:46.860002+00:00
hahishook,5242,טונה בשמן סויה,,מומלצים,"4 ג׳ לפני סינון, תומר",14.9,,175.22 ל-12 יחידות (‎,,[],https://hahishook.com/product/%d7%98%d7%95%d7%a0%d7%94-%d7%91%d7%a9%d7%9e%d7%9f-%d7%a6%d7%9e%d7%97%d7%99/,https://hahishook.com/wp-content/uploads/2023/07/d217bb_9ea1a87fe934445094f1809ac7d5d501mv2-1-324x324.avif,True,"🤍 ‎6.95‎₪ חסכון איך חישבנו? ראו פה ‎86.98‎₪ חסכון איך חישבנו? ראו פה + כמות של טונה בשמן סויה – הוספה‎ לסל טונה בשמן סויה רביעיה, 140*4 ג׳ לפני סינון, תומר ₪ 14.90 ‏3.8‏₪ /100 ג' ₪ 175.22 ל-12 יחידות (‎-2%)",2026-06-28T19:34:46.869610+00:00
hahishook,,טונה בשמן סויה,,מומלצים,,,,,,[],,,True,טונה בשמן סויה,2026-06-28T19:34:46.869610+00:00
hahishook,16058,שעועית אדומה,,מומלצים,500 גרם 5.5‏,5.5,,269.50 ל-50 יחידות (‎,,[],https://hahishook.com/product/%d7%a9%d7%a2%d7%95%d7%a2%d7%99%d7%aa-%d7%90%d7%93%d7%95%d7%9e%d7%94/,https://hahishook.com/wp-content/uploads/2023/12/images-12-e1720760630921.jpg,True,🤍 ‎6.7‎₪ חסכון איך חישבנו? ראו פה ‎340.5‎₪ חסכון איך חישבנו? ראו פה + כמות של שעועית אדומה – הוספת 500 ג' שעועית אדומה 500 גרם 5.5‏₪ ‏1.1‏₪ /100 ג' ₪ 269.50 ל-50 יחידות (‎-2%),2026-06-28T19:34:46.875664+00:00
hahishook,,שעועית אדומה,,מומלצים,,,,,,[],,,True,שעועית אדומה,2026-06-28T19:34:46.877685+00:00
hahishook,9780,"חמאת בוטנים, 100% בוטנים",,מומלצים,"1 ק״ג, טבעי",23.6,,185.02 ל-8 יחידות (‎,,[],https://hahishook.com/product/%d7%9e%d7%9e%d7%a8%d7%97-%d7%97%d7%9e%d7%90%d7%aa-%d7%91%d7%95%d7%98%d7%a0%d7%99%d7%9d/,https://hahishook.com/wp-content/uploads/2023/10/%D7%97%D7%9E%D7%90%D7%AA-%D7%91%D7%95%D7%98%D7%A0%D7%99%D7%9D-324x324.jpg,True,"🤍 ‎6.68‎₪ חסכון איך חישבנו? ראו פה ‎57.22‎₪ חסכון איך חישבנו? ראו פה + כמות של חמאת בוטנים, 100% בוטנים – הוספה‎ לסל חמאת בוטנים, 100% בוטנים 1 ק״ג, טבעי ₪ 23.60 ‏2.36‏₪ /100 ג' ₪ 185.02 ל-8 יחידות (‎-2%)",2026-06-28T19:34:46.883115+00:00
hahishook,,"חמאת בוטנים, 100% בוטנים",,מומלצים,,100.0,,,,[],,,True,"חמאת בוטנים, 100% בוטנים",2026-06-28T19:34:46.885136+00:00
hahishook,190065,קמח כוסמין מלא,,מומלצים,10 יחידות (‎-2%),7.8,,76.44 ל-10 יחידות (‎,,[],https://hahishook.com/product/%d7%a7%d7%9e%d7%97-%d7%9b%d7%95%d7%a1%d7%9e%d7%99%d7%9f-%d7%9e%d7%9c%d7%90-2/,https://hahishook.com/wp-content/uploads/2025/04/b54d5edf548ff893a1e08fc830a4dbc3-2-324x324.png,True,"🤍 ‎6.67‎₪ חסכון איך חישבנו? ראו פה ‎68.26‎₪ חסכון איך חישבנו? ראו פה + כמות של קמח כוסמין מלא – הוספה‎ לסל קמח כוסמין מלא מנופה, 1 ק""ג ₪ 7.80 ‏0.78‏₪ /100 ג' ₪ 76.44 ל-10 יחידות (‎-2%)",2026-06-28T19:34:46.890703+00:00
hahishook,,קמח כוסמין מלא,,מומלצים,,,,,,[],,,True,קמח כוסמין מלא,2026-06-28T19:34:46.890703+00:00
hahishook,168527,נייר כסף – זוג,,מומלצים,"2 יחידות *(30 ס""מ * 7.5 מ')",7.2,,127.01 ל-18 יחידות (‎,,[],https://hahishook.com/product/%d7%a0%d7%99%d7%99%d7%9c%d7%95%d7%9f-%d7%9b%d7%a1%d7%a3-%d7%96%d7%95%d7%92/,https://hahishook.com/wp-content/uploads/2025/03/11436-324x324.webp,True,"🤍 ‎6.6‎₪ חסכון איך חישבנו? ראו פה ‎121.39‎₪ חסכון איך חישבנו? ראו פה + כמות של נייר כסף - זוג – הוספה‎ לסל נייר כסף – זוג 2 יחידות *(30 ס""מ * 7.5 מ') ₪ 7.20 ‏3.6‏₪/יח' ₪ 127.01 ל-18 יחידות (‎-2%)",2026-06-28T19:34:46.907306+00:00
hahishook,,נייר כסף – זוג,,מומלצים,,,,,,[],,,True,נייר כסף – זוג,2026-06-28T19:34:46.908271+00:00
hahishook,18957,שעועית שחורה,,מומלצים,500 גרם 4.8‏,4.8,,235.20 ל-50 יחידות (‎,,[],https://hahishook.com/product/%d7%a9%d7%a2%d7%95%d7%a2%d7%99%d7%aa-%d7%a9%d7%97%d7%95%d7%a8%d7%94/,https://hahishook.com/wp-content/uploads/2023/12/frijoles_c-324x324.jpg,True,🤍 ‎6.45‎₪ חסכון איך חישבנו? ראו פה ‎327.3‎₪ חסכון איך חישבנו? ראו פה + כמות של שעועית שחורה – הוספת 500 ג' שעועית שחורה 500 גרם 4.8‏₪ ‏0.96‏₪ /100 ג' ₪ 235.20 ל-50 יחידות (‎-2%),2026-06-28T19:34:46.914309+00:00
hahishook,,שעועית שחורה,,מומלצים,,,,,,[],,,True,שעועית שחורה,2026-06-28T19:34:46.914309+00:00
hahishook,17071,כוסות קפה לדרך עם מכסה,,מומלצים,"16 יחידות, 230 מ”ל",6.1,,143.47 ל-24 יחידות (‎,,[],https://hahishook.com/product/%d7%9b%d7%95%d7%a1%d7%95%d7%aa-%d7%a7%d7%a4%d7%94-%d7%9c%d7%93%d7%a8%d7%9a-%d7%a2%d7%9d-%d7%9e%d7%9b%d7%a1%d7%94/,https://hahishook.com/wp-content/uploads/2023/12/0835811007166-324x324.jpg,True,"🤍 ‎6.42‎₪ חסכון איך חישבנו? ראו פה ‎157.01‎₪ חסכון איך חישבנו? ראו פה + כמות של כוסות קפה לדרך עם מכסה – הוספה‎ לסל כוסות קפה לדרך עם מכסה 16 יחידות, 230 מ”ל ₪ 6.10 ‏38.13‏אג'/יח' ₪ 143.47 ל-24 יחידות (‎-2%)",2026-06-28T19:34:46.920375+00:00
hahishook,,כוסות קפה לדרך עם מכסה,,מומלצים,,,,,,[],,,True,כוסות קפה לדרך עם מכסה,2026-06-28T19:34:46.922395+00:00
hahishook,19997,ארטישוק מתובל,,מומלצים,"280 ג׳ לפני, 168 ג׳ אחרי, ללא כשרות",18.5,,435.12 ל-24 יחידות (‎,,[],https://hahishook.com/product/%d7%90%d7%a8%d7%98%d7%99%d7%a9%d7%95%d7%a7-%d7%9e%d7%aa%d7%95%d7%91%d7%9c/,https://hahishook.com/wp-content/uploads/2023/12/80724353-jpg-webp-600x769-1-e1720805859526-324x324.webp,True,"🤍 ‎6.4‎₪ חסכון איך חישבנו? ראו פה ‎162.48‎₪ חסכון איך חישבנו? ראו פה + כמות של ארטישוק מתובל – הוספה‎ לסל ארטישוק מתובל 280 ג׳ לפני, 168 ג׳ אחרי, ללא כשרות ₪ 18.50 ‏11.01‏₪ /100 ג' ₪ 435.12 ל-24 יחידות (‎-2%)",2026-06-28T19:34:46.927833+00:00
hahishook,,ארטישוק מתובל,,מומלצים,,,,,,[],,,True,ארטישוק מתובל,2026-06-28T19:34:46.927833+00:00
hahishook,451106,ציפוי מתובל לשניצל,,מומלצים,"350 גרם, ים תיכוני",8.2,,96.43 ל-12 יחידות (‎,,[],https://hahishook.com/product/%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9e%d7%aa%d7%95%d7%91%d7%9c-%d7%9c%d7%a9%d7%a0%d7%99%d7%a6%d7%9c-2/,https://hahishook.com/wp-content/uploads/2026/01/7290006376343-324x324.jpg,True,"🤍 ‎6.36‎₪ חסכון איך חישבנו? ראו פה ‎78.29‎₪ חסכון איך חישבנו? ראו פה + כמות של ציפוי מתובל לשניצל – הוספה‎ לסל ציפוי מתובל לשניצל 350 גרם, ים תיכוני ₪ 8.20 ‏2.34‏₪ /100 ג' ₪ 96.43 ל-12 יחידות (‎-2%)",2026-06-28T19:34:46.939705+00:00
hahishook,,ציפוי מתובל לשניצל,,מומלצים,,,,,,[],,,True,ציפוי מתובל לשניצל,2026-06-28T19:34:46.941732+00:00
hahishook,251068,חיתולים בייביסיטר מידה 5,,מומלצים,"19 קילו, 34 חיתולים",25.8,,126.42 ל-5 יחידות (‎,,[],https://hahishook.com/product/%d7%97%d7%99%d7%aa%d7%95%d7%9c%d7%99%d7%9d-%d7%91%d7%99%d7%99%d7%91%d7%99%d7%a1%d7%99%d7%98%d7%a8-%d7%9e%d7%99%d7%93%d7%94-5/,https://hahishook.com/wp-content/uploads/2025/07/H_7290017088082-1-324x324.jpg,True,"🤍 ‎6.32‎₪ חסכון איך חישבנו? ראו פה ‎34.18‎₪ חסכון איך חישבנו? ראו פה + כמות של חיתולים בייביסיטר מידה 5 – הוספה‎ לסל חיתולים בייביסיטר מידה 5 מידה 12-19 קילו, 34 חיתולים ₪ 25.80 ‏75.88‏אג'/יח' ₪ 126.42 ל-5 יחידות (‎-2%)",2026-06-28T19:34:46.950014+00:00
hahishook,,חיתולים בייביסיטר מידה 5,,מומלצים,,5.0,,,,[],,,True,חיתולים בייביסיטר מידה 5,2026-06-28T19:34:46.951148+00:00
hahishook,190046,קמח פיצה ופוקצ'ה,,מומלצים,10 יחידות (‎-2%),5.8,,56.84 ל-10 יחידות (‎,,[],https://hahishook.com/product/%d7%a7%d7%9e%d7%97-%d7%9e%d7%99%d7%95%d7%97%d7%93-%d7%9c%d7%a4%d7%99%d7%a6%d7%94/,https://hahishook.com/wp-content/uploads/2025/04/d0833c27056d71800793013a5b64c083-1-324x324.png,True,"🤍 ‎6.3‎₪ חסכון איך חישבנו? ראו פה ‎64.16‎₪ חסכון איך חישבנו? ראו פה + כמות של קמח פיצה ופוקצ'ה – הוספה‎ לסל קמח פיצה ופוקצ'ה מנופה, 1 ק""ג (טיפו 00) ₪ 5.80 ‏0.58‏₪ /100 ג' ₪ 56.84 ל-10 יחידות (‎-2%)",2026-06-28T19:34:46.957282+00:00
